id_cliente,canal_adquisicion,cac_mxn,cohorte_mes,ciudad,dispositivo_registro,edad,newsletter,descuento_primera,monto_primera_compra,categoria_primera,piezas_primera,pedidos_90d,dias_a_segunda_compra_90d,tasa_devolucion_90d,activo_app_90d,gasto_12m
500219,Afiliados,228.0,5,CDMX,Movil,39.0,0,0,431.0,Calzado,3,1,27.0,0.074,0,431.0
501310,Referido,184.0,2,Merida,Tablet,29.0,1,0,522.0,Ropa,1,2,11.0,0.11,0,527.0
500495,Instagram,490.0,10,Monterrey,Movil,34.0,0,0,389.0,Ropa,1,2,28.0,0.012,0,389.0
500399,Organico,158.0,3,Merida,Escritorio,43.0,1,20,1001.0,Calzado,4,0,,0.0,1,1001.0
501868,Organico,204.0,1,CDMX,Movil,37.0,0,0,279.0,Accesorios,1,0,,0.0,1,279.0
501595,Google Ads,479.0,7,Merida,Escritorio,22.0,0,10,372.0,Calzado,1,0,,0.0,1,372.0
500546,Instagram,387.0,7,CDMX,Movil,26.0,1,0,375.0,Calzado,1,4,14.0,0.146,0,
500449,Referido,159.0,11,CDMX,Movil,44.0,0,15,282.0,Ropa,4,1,23.0,0.145,0,282.0
501364,Afiliados,177.0,8,Puebla,Movil,30.0,0,20,256.0,Accesorios,1,1,15.0,0.244,0,256.0
501998,Google Ads,625.0,9,Merida,Escritorio,31.0,0,0,546.0,Calzado,2,1,37.0,0.104,0,546.0
500640,Afiliados,222.0,5,CDMX,Escritorio,,0,0,205.0,Ropa,2,3,72.0,0.079,1,205.0
500003,Instagram,363.0,12,CDMX,Escritorio,18.0,1,0,704.0,Calzado,2,1,18.0,0.578,0,789.0
500427,Organico,101.0,2,Merida,Escritorio,26.0,0,0,841.0,Ropa,2,2,19.0,0.428,1,841.0
500814,Organico,108.0,8,CDMX,Escritorio,25.0,1,0,415.0,Deportivo,1,2,33.0,0.422,1,750.0
500920,Organico,155.0,3,CDMX,Movil,23.0,1,5,770.0,Calzado,3,0,,0.0,1,836.0
500077,Afiliados,234.0,6,CDMX,Tablet,19.0,1,20,220.0,Calzado,1,1,18.0,0.03,1,259.0
501157,Instagram,513.0,9,Guadalajara,Escritorio,18.0,1,0,794.0,Accesorios,5,1,51.0,0.401,1,794.0
500334,Organico,102.0,9,Merida,Escritorio,45.0,1,0,738.0,Calzado,3,0,,0.0,1,738.0
501488,Organico,115.0,5,Guadalajara,Movil,18.0,0,30,446.0,Ropa,6,1,11.0,0.432,1,475.0
500338,Organico,97.0,7,CDMX,Escritorio,34.0,1,0,961.0,Ropa,1,3,55.0,0.058,0,961.0
501787,Instagram,452.0,1,Guadalajara,Movil,36.0,0,0,447.0,Deportivo,1,0,,0.0,0,447.0
500899,Google Ads,488.0,11,CDMX,Escritorio,35.0,0,5,354.0,Ropa,1,1,51.0,0.297,0,354.0
501280,Afiliados,204.0,6,CDMX,Movil,43.0,1,0,344.0,Deportivo,1,1,13.0,0.182,0,344.0
501304,Referido,107.0,6,Monterrey,Movil,36.0,1,0,380.0,Calzado,1,3,37.0,0.166,0,635.0
500139,Instagram,524.0,12,CDMX,Movil,28.0,0,20,434.0,Calzado,1,1,31.0,0.264,0,434.0
501888,Google Ads,362.0,2,Guadalajara,Escritorio,42.0,1,0,511.0,Ropa,1,2,31.0,0.071,0,511.0
501838,Instagram,323.0,11,Puebla,Escritorio,38.0,1,0,456.0,Accesorios,2,5,23.0,0.252,1,685.0
500394,Google Ads,384.0,8,Guadalajara,Tablet,41.0,1,5,317.0,Ropa,1,2,63.0,0.103,0,391.0
501071,Instagram,398.0,2,CDMX,Escritorio,43.0,1,5,566.0,Ropa,4,1,36.0,0.116,0,566.0
500590,Instagram,280.0,7,Monterrey,Movil,38.0,1,5,404.0,Calzado,1,2,25.0,0.185,1,579.0
501694,Instagram,,3,Monterrey,Movil,23.0,1,15,774.0,Ropa,1,1,18.0,0.183,0,
501167,Google Ads,486.0,9,Merida,Movil,21.0,0,0,184.0,Ropa,3,1,12.0,0.107,1,215.0
501458,Organico,,5,CDMX,Escritorio,20.0,1,0,1445.0,Accesorios,3,4,8.0,0.21,0,1445.0
500650,Google Ads,241.0,4,CDMX,Movil,44.0,0,0,402.0,Ropa,4,2,19.0,0.09,0,402.0
500254,Instagram,355.0,2,CDMX,Movil,39.0,1,25,671.0,Calzado,4,0,,0.0,0,729.0
501049,Instagram,362.0,10,CDMX,Movil,38.0,0,15,624.0,Accesorios,1,3,33.0,0.126,1,624.0
501611,Instagram,403.0,2,Puebla,Escritorio,31.0,0,15,508.0,Calzado,1,3,25.0,0.09,1,1020.0
501079,Instagram,567.0,2,Merida,Movil,40.0,1,5,447.0,Ropa,2,1,15.0,0.225,1,612.0
501696,Instagram,330.0,3,CDMX,Movil,30.0,0,20,413.0,Accesorios,1,1,79.0,0.407,0,413.0
500249,Instagram,431.0,1,Puebla,Escritorio,42.0,1,15,256.0,Calzado,1,1,30.0,0.191,0,256.0
500165,Referido,199.0,4,Merida,Escritorio,29.0,0,5,431.0,Ropa,1,2,10.0,0.314,0,857.0
500173,Afiliados,179.0,5,CDMX,Tablet,52.0,0,25,232.0,Ropa,1,0,,0.0,0,232.0
500192,Instagram,410.0,1,Guadalajara,Movil,35.0,1,30,513.0,Deportivo,3,0,,0.0,1,515.0
500458,Organico,115.0,2,CDMX,Movil,51.0,0,15,265.0,Accesorios,1,1,6.0,0.098,0,265.0
501317,Afiliados,169.0,10,Guadalajara,Tablet,18.0,1,15,355.0,Ropa,1,0,,0.0,0,355.0
501683,Organico,136.0,12,Puebla,Movil,40.0,0,15,369.0,Calzado,2,1,10.0,0.194,1,550.0
500445,Organico,162.0,1,Merida,Escritorio,49.0,1,20,850.0,Calzado,2,2,11.0,0.037,1,850.0
500824,Organico,166.0,9,Monterrey,Escritorio,47.0,1,15,702.0,Ropa,4,2,15.0,0.415,0,755.0
501999,Afiliados,259.0,3,Guadalajara,Movil,,1,30,241.0,Calzado,3,1,33.0,0.055,1,241.0
500806,Afiliados,220.0,1,Guadalajara,Movil,42.0,1,15,206.0,Ropa,2,0,,0.0,0,206.0
501538,Google Ads,483.0,5,Puebla,Movil,29.0,1,0,546.0,Ropa,2,2,14.0,0.212,0,836.0
500354,Afiliados,246.0,8,Monterrey,Escritorio,26.0,0,15,124.0,Ropa,1,0,,0.0,0,124.0
501192,Organico,110.0,8,CDMX,Movil,26.0,1,0,391.0,Ropa,1,2,9.0,0.116,1,1421.0
500009,Instagram,356.0,11,Monterrey,Movil,39.0,0,15,165.0,Accesorios,2,1,22.0,0.458,0,165.0
500563,Afiliados,212.0,4,Guadalajara,Movil,29.0,0,0,320.0,Accesorios,1,1,61.0,0.074,0,320.0
501893,Organico,172.0,8,CDMX,Escritorio,38.0,1,0,397.0,Calzado,1,1,59.0,0.092,1,
501322,Organico,132.0,7,Guadalajara,Escritorio,28.0,1,0,908.0,Ropa,4,3,23.0,0.328,0,977.0
501761,Instagram,413.0,4,CDMX,Escritorio,34.0,1,0,340.0,Calzado,3,1,40.0,0.173,1,419.0
501952,Organico,146.0,7,CDMX,Movil,43.0,0,5,530.0,Deportivo,3,0,,0.0,0,564.0
500026,Instagram,,2,Guadalajara,Escritorio,33.0,1,0,566.0,Calzado,1,2,26.0,0.055,0,566.0
501091,Instagram,379.0,12,Guadalajara,Movil,46.0,0,0,592.0,Accesorios,3,1,10.0,0.109,1,655.0
501947,Referido,,5,CDMX,Movil,30.0,1,25,578.0,Deportivo,1,0,,0.0,0,578.0
501695,Afiliados,155.0,10,Monterrey,Movil,34.0,0,25,216.0,Ropa,1,1,51.0,0.062,0,217.0
500131,Organico,110.0,5,Guadalajara,Escritorio,40.0,0,5,442.0,Calzado,1,1,21.0,0.36,1,442.0
500576,Google Ads,450.0,2,Puebla,Escritorio,18.0,0,20,466.0,Calzado,3,2,39.0,0.296,0,466.0
501257,Google Ads,436.0,3,Puebla,Tablet,36.0,0,30,338.0,Deportivo,1,5,14.0,0.212,0,338.0
500683,Referido,104.0,6,Guadalajara,Movil,35.0,1,0,398.0,Ropa,4,3,26.0,0.078,0,952.0
500636,Referido,120.0,8,CDMX,Movil,39.0,1,0,887.0,Calzado,4,1,22.0,0.269,0,887.0
500205,Afiliados,,5,Guadalajara,Escritorio,,0,25,404.0,Ropa,1,1,19.0,0.123,1,404.0
500754,Afiliados,304.0,12,Monterrey,Movil,,0,20,410.0,Accesorios,1,3,14.0,0.045,0,0.0
501197,Organico,107.0,3,Merida,Movil,35.0,1,5,746.0,Accesorios,1,3,7.0,0.107,1,1150.0
500743,Organico,123.0,4,Monterrey,Escritorio,34.0,1,5,288.0,Ropa,2,1,58.0,0.177,0,363.0
500932,Instagram,350.0,7,CDMX,Escritorio,43.0,0,15,448.0,Ropa,3,1,43.0,0.124,0,448.0
500608,Organico,143.0,4,CDMX,Movil,18.0,1,5,271.0,Ropa,2,1,29.0,0.488,0,
501756,Google Ads,400.0,7,Monterrey,Movil,,1,25,332.0,Accesorios,1,2,6.0,0.263,0,340.0
500057,Instagram,345.0,9,Monterrey,Escritorio,18.0,1,25,140.0,Accesorios,1,1,57.0,0.247,0,161.0
500141,Organico,141.0,3,Guadalajara,Movil,45.0,1,15,346.0,Calzado,1,0,,0.0,0,346.0
501460,Instagram,269.0,2,CDMX,Movil,44.0,0,20,821.0,Calzado,3,2,40.0,0.114,0,821.0
501462,Referido,205.0,1,Puebla,Escritorio,24.0,0,15,459.0,Calzado,2,1,55.0,0.318,0,459.0
500704,Instagram,541.0,11,Monterrey,Tablet,27.0,0,0,370.0,Accesorios,2,0,,0.0,0,370.0
501498,Instagram,364.0,2,CDMX,Escritorio,27.0,1,25,581.0,Calzado,2,4,14.0,0.1,1,700.0
500533,Instagram,337.0,7,Puebla,Tablet,18.0,0,25,734.0,Ropa,1,1,90.0,0.399,0,734.0
501920,Organico,108.0,10,Puebla,Escritorio,34.0,0,5,740.0,Calzado,4,4,13.0,0.495,0,826.0
500040,Organico,102.0,9,CDMX,Movil,26.0,0,10,726.0,Calzado,4,2,39.0,0.153,0,851.0
501535, Referido,313.0,2,CDMX,Escritorio,36.0,1,5,1059.0,Ropa,2,3,90.0,0.03,0,1276.0
500061,Google Ads,496.0,7,Guadalajara,Movil,32.0,0,20,320.0,Ropa,3,1,10.0,0.018,0,331.0
501630,Google Ads,374.0,12,Merida,Escritorio,25.0,0,25,715.0,Ropa,3,0,,0.0,0,715.0
501852,Referido,208.0,4,Merida,Tablet,25.0,1,0,618.0,Calzado,3,1,29.0,0.336,1,1031.0
500245,Organico,110.0,7,Guadalajara,Tablet,58.0,1,5,921.0,Ropa,1,3,29.0,0.107,1,921.0
501976,Afiliados,240.0,5,Monterrey,Escritorio,54.0,1,20,240.0,Deportivo,1,0,,0.0,0,338.0
500047,Instagram,377.0,3,Monterrey,Movil,35.0,1,0,433.0,Ropa,1,1,44.0,0.362,0,571.0
500130,Instagram,360.0,8,Guadalajara,Movil,37.0,0,0,550.0,Accesorios,3,0,,0.0,0,550.0
501935,Afiliados,,7,Merida,Escritorio,34.0,1,20,456.0,Ropa,1,2,38.0,0.37,0,456.0
501993,Afiliados,185.0,3,CDMX,Movil,42.0,0,0,718.0,Calzado,2,2,72.0,0.064,0,718.0
500091,Instagram,434.0,4,Monterrey,Escritorio,41.0,0,0,502.0,Ropa,1,3,2.0,0.02,0,502.0
501513,Organico,114.0,6,CDMX,Movil,29.0,1,0,441.0,Ropa,6,2,45.0,0.351,1,613.0
501619,Afiliados,173.0,8,Merida,Escritorio,38.0,0,15,442.0,Calzado,1,0,,0.0,0,442.0
501365,Instagram,318.0,4,Monterrey,Escritorio,18.0,0,25,1057.0,Deportivo,2,3,29.0,0.274,0,1057.0
500924,Organico,137.0,7,Puebla,Movil,32.0,0,5,300.0,Calzado,1,2,34.0,0.206,0,321.0
501664,Organico,115.0,9,Monterrey,Movil,38.0,1,10,1384.0,Accesorios,2,6,15.0,0.17,1,1830.0
500283,Instagram,441.0,7,CDMX,Movil,28.0,1,25,274.0,Ropa,1,0,,0.0,0,431.0
500306,Referido,174.0,4,CDMX,Movil,32.0,0,15,382.0,Ropa,5,3,27.0,0.061,1,546.0
500333,Referido,167.0,4,Monterrey,Movil,27.0,1,10,496.0,Ropa,1,1,24.0,0.094,0,496.0
500795,Google Ads,546.0,5,Guadalajara,Movil,42.0,1,0,360.0,Accesorios,1,2,12.0,0.285,1,557.0
500174,Organico,103.0,9,Monterrey,Escritorio,36.0,0,10,569.0,Ropa,1,2,41.0,0.071,1,731.0
500068,Google Ads,499.0,8,CDMX,Movil,43.0,0,30,223.0,Calzado,3,1,27.0,0.08,1,223.0
500736,Google Ads,410.0,11,Monterrey,Escritorio,23.0,1,30,678.0,Ropa,1,2,35.0,0.4,0,678.0
500107,Organico,88.0,10,Guadalajara,Movil,51.0,0,0,729.0,Calzado,2,1,47.0,0.16,0,729.0
501845,Organico,151.0,2,Guadalajara,Movil,37.0,1,0,1096.0,Ropa,5,3,8.0,0.072,1,1096.0
501241,Referido,268.0,5,Merida,Movil,18.0,1,5,533.0,Ropa,3,2,12.0,0.034,1,884.0
500536,Google Ads,,7,CDMX,Movil,36.0,1,25,212.0,Ropa,4,1,22.0,0.048,0,212.0
501931,Instagram,520.0,9,CDMX,Escritorio,32.0,1,20,398.0,Ropa,3,3,39.0,0.213,0,506.0
500733,Google Ads,722.0,10,Merida,Movil,31.0,0,25,419.0,Accesorios,2,2,6.0,0.1,0,706.0
500266,Afiliados,329.0,11,Guadalajara,Movil,,0,25,308.0,Ropa,1,1,57.0,0.123,0,308.0
500961,Google Ads,464.0,6,Guadalajara,Escritorio,18.0,1,5,788.0,Accesorios,3,1,2.0,0.156,0,788.0
501205,Referido,117.0,8,Merida,Movil,34.0,0,0,193.0,Ropa,1,1,38.0,0.423,0,435.0
501242,Instagram,302.0,12,Puebla,Movil,39.0,0,0,370.0,Ropa,4,2,24.0,0.251,0,537.0
500980,Referido,145.0,7,CDMX,Movil,35.0,1,0,922.0,Accesorios,1,2,4.0,0.345,0,1695.0
501652,Afiliados,212.0,5,CDMX,Movil,,1,15,139.0,Calzado,1,1,81.0,0.021,0,140.0
501270,Organico,135.0,6,CDMX,Movil,28.0,0,0,428.0,Calzado,1,4,13.0,0.377,1,1046.0
501861,Google Ads,610.0,9,Monterrey,Movil,58.0,1,0,827.0,Ropa,2,3,18.0,0.206,0,827.0
501096,Referido,124.0,12,Guadalajara,Movil,34.0,0,5,541.0,Ropa,1,5,8.0,0.185,1,1280.0
500708,Referido,129.0,12,CDMX,Movil,34.0,1,0,388.0,Ropa,1,1,7.0,0.013,0,563.0
501130,Instagram,464.0,11,Guadalajara,Movil,32.0,0,5,338.0,Ropa,1,3,49.0,0.227,0,619.0
500543,Instagram,252.0,5,Monterrey,Movil,42.0,0,25,488.0,Accesorios,1,0,,0.0,1,488.0
500984,Instagram,255.0,4,Puebla,Movil,59.0,0,20,470.0,Deportivo,1,0,,0.0,0,470.0
500289,Instagram,286.0,8,CDMX,Movil,42.0,0,20,182.0,Deportivo,1,2,5.0,0.058,0,188.0
501210,Instagram,516.0,12,Guadalajara,Escritorio,,0,0,757.0,Deportivo,3,0,,0.0,1,757.0
500069,Organico,137.0,12,CDMX,Movil,20.0,0,20,776.0,Calzado,1,0,,0.0,1,776.0
501324,Instagram,434.0,2,CDMX,Tablet,45.0,0,0,693.0,Calzado,5,2,4.0,0.085,1,693.0
500858,Organico,117.0,6,CDMX,Escritorio,41.0,0,5,441.0,Ropa,2,3,24.0,0.027,0,441.0
501864,Afiliados,,1,Guadalajara,Escritorio,,0,15,396.0,Deportivo,1,0,,0.0,0,396.0
500910,Referido,,3,Guadalajara,Tablet,20.0,1,0,397.0,Ropa,2,6,43.0,0.247,1,629.0
501220,Organico,111.0,5,Guadalajara,Movil,26.0,1,5,349.0,Ropa,5,1,10.0,0.011,1,535.0
500796,Afiliados,173.0,10,Puebla,Movil,35.0,1,30,379.0,Accesorios,1,1,16.0,0.239,0,379.0
500347,Google Ads,274.0,4,CDMX,Tablet,45.0,1,15,495.0,Ropa,6,0,,0.0,1,693.0
501038,Google Ads,596.0,9,CDMX,Movil,29.0,1,5,310.0,Deportivo,4,1,12.0,0.142,0,310.0
500828,Instagram,455.0,3,Monterrey,Movil,48.0,0,25,853.0,Ropa,3,3,2.0,0.187,1,1225.0
501941,Instagram,317.0,11,CDMX,Movil,36.0,0,25,454.0,Deportivo,1,1,28.0,0.091,0,454.0
500213,Instagram,356.0,2,CDMX,Movil,,1,25,502.0,Ropa,3,1,20.0,0.332,0,502.0
501679,Afiliados,200.0,3,Guadalajara,Movil,37.0,0,20,269.0,Deportivo,1,0,,0.0,0,269.0
501698,Instagram,406.0,1,Puebla,Tablet,21.0,0,10,511.0,Ropa,1,2,18.0,0.129,0,511.0
501706,Google Ads,583.0,5,Guadalajara,Movil,,1,0,419.0,Ropa,6,2,11.0,0.436,0,639.0
501308,Afiliados,231.0,2,Monterrey,Movil,21.0,1,25,261.0,Accesorios,2,0,,0.0,0,312.0
500722,Instagram,340.0,12,CDMX,Movil,37.0,0,20,286.0,Ropa,1,3,27.0,0.016,0,286.0
501949,Google Ads,574.0,12,CDMX,Escritorio,31.0,0,15,542.0,Accesorios,2,0,,0.0,1,542.0
501342,Instagram,,11,Monterrey,Movil,35.0,0,20,474.0,Calzado,3,0,,0.0,0,474.0
501239,Google Ads,388.0,6,CDMX,Movil,18.0,1,0,722.0,Accesorios,2,2,26.0,0.149,0,722.0
500862,Referido,130.0,10,Puebla,Tablet,18.0,0,0,354.0,Ropa,1,2,28.0,0.131,0,532.0
500275,Afiliados,207.0,9,CDMX,Escritorio,35.0,1,25,353.0,Accesorios,2,1,46.0,0.013,0,353.0
501267,Instagram,372.0,2,Sin dato,Movil,21.0,1,0,538.0,Ropa,4,1,14.0,0.092,0,538.0
501827,Instagram,240.0,7,Guadalajara,Tablet,29.0,0,15,996.0,Ropa,2,1,20.0,0.007,1,
500695,Google Ads,,1,CDMX,Escritorio,37.0,0,30,344.0,Ropa,2,1,41.0,0.079,1,344.0
501710,Organico,150.0,2,Guadalajara,Movil,53.0,1,5,296.0,Calzado,2,1,22.0,0.082,1,474.0
500010,Organico,129.0,9,CDMX,Escritorio,18.0,1,0,770.0,Ropa,3,2,31.0,0.08,1,770.0
500506,Google Ads,420.0,2,Puebla,Escritorio,35.0,1,5,519.0,Accesorios,1,2,9.0,0.302,0,600.0
500244,Instagram,416.0,7,CDMX,Movil,34.0,0,20,666.0,Calzado,1,2,10.0,0.393,0,666.0
501492,Afiliados,239.0,12,CDMX,Movil,22.0,1,30,502.0,Accesorios,1,0,,0.0,0,502.0
500825,Afiliados,184.0,10,Guadalajara,Tablet,,0,0,308.0,Ropa,1,0,,0.0,1,328.0
500827,Instagram,376.0,8,Guadalajara,Movil,35.0,1,30,317.0,Calzado,1,2,7.0,0.007,0,317.0
501669,Instagram,277.0,5,CDMX,Escritorio,29.0,0,15,637.0,Ropa,1,0,,0.0,0,637.0
501590,Google Ads,,12,Monterrey,Movil,44.0,1,15,332.0,Calzado,4,0,,0.0,0,332.0
501410,Instagram,342.0,6,Monterrey,Movil,30.0,1,5,473.0,Accesorios,2,1,25.0,0.18,1,797.0
501291,Afiliados,192.0,5,CDMX,Movil,40.0,0,20,410.0,Calzado,1,0,,0.0,0,410.0
501499,Instagram,489.0,3,CDMX,Movil,29.0,1,30,312.0,Deportivo,4,2,56.0,0.033,0,312.0
501290,Afiliados,251.0,12,CDMX,Movil,19.0,0,30,294.0,Calzado,1,0,,0.0,1,326.0
501387,Referido,168.0,12,CDMX,Escritorio,36.0,1,20,450.0,Calzado,2,1,9.0,0.236,0,597.0
501314,Referido,153.0,3,Monterrey,Movil,,1,0,850.0,Ropa,1,5,10.0,0.302,0,1086.0
501352,Organico,173.0,2,Monterrey,Movil,40.0,1,30,211.0,Calzado,5,4,10.0,0.023,0,830.0
500346,Afiliados,513.0,3,Puebla,Tablet,29.0,0,0,558.0,Ropa,2,2,28.0,0.059,0,558.0
500868,Instagram,241.0,12,Monterrey,Movil,32.0,0,20,436.0,Accesorios,1,0,,0.0,1,436.0
500669,Instagram,360.0,6,Guadalajara,Movil,18.0,1,0,150.0,Calzado,2,2,42.0,0.04,1,322.0
501651,Google Ads,441.0,7,Merida,Escritorio,33.0,1,25,186.0,Ropa,1,1,26.0,0.421,0,186.0
501221,Afiliados,207.0,9,Puebla,Movil,32.0,0,20,324.0,Accesorios,1,0,,0.0,0,324.0
500425,Afiliados,235.0,11,Monterrey,Movil,,0,20,387.0,Ropa,1,2,74.0,0.41,0,387.0
500877,Organico,153.0,9,Guadalajara,Movil,33.0,0,0,392.0,Ropa,1,3,33.0,0.417,0,641.0
500072,Organico,90.0,7,Guadalajara,Movil,35.0,0,0,656.0,Calzado,2,0,,0.0,1,656.0
500261,Organico,130.0,7,Guadalajara,Escritorio,39.0,1,0,246.0,Calzado,2,4,15.0,0.244,1,1071.0
501319,Organico,72.0,6,Puebla,Movil,24.0,0,0,610.0,Accesorios,4,3,29.0,0.06,1,1595.0
500972,Instagram,309.0,6,Guadalajara,Escritorio,42.0,1,20,583.0,Calzado,2,0,,0.0,0,583.0
500027,Afiliados,162.0,10,Guadalajara,Movil,37.0,0,15,422.0,Ropa,1,0,,0.0,0,422.0
500152,Instagram,,3,CDMX,Movil,51.0,0,15,593.0,Calzado,1,0,,0.0,0,593.0
500766,Instagram,273.0,9,Puebla,Escritorio,31.0,1,5,522.0,Ropa,1,1,36.0,0.253,1,522.0
501282,Organico,111.0,8,Guadalajara,Tablet,49.0,1,20,307.0,Calzado,1,2,23.0,0.431,0,307.0
501259,Google Ads,616.0,6,Merida,Tablet,37.0,0,20,462.0,Ropa,1,1,16.0,0.38,0,462.0
501720,Instagram,314.0,6,CDMX,Movil,44.0,1,25,716.0,Calzado,1,4,3.0,0.085,0,
500016,Instagram,394.0,3,Guadalajara,Movil,27.0,0,15,322.0,Accesorios,1,1,63.0,0.053,0,322.0
501954,Referido,116.0,9,CDMX,Escritorio,0.0,1,0,519.0,Deportivo,2,3,39.0,0.149,1,995.0
501718,Organico,115.0,12,CDMX,Movil,38.0,0,30,698.0,Accesorios,1,1,52.0,0.097,0,698.0
500089,Organico,130.0,6,CDMX,Escritorio,30.0,0,25,362.0,Ropa,3,3,60.0,0.173,0,
501258,Organico,111.0,10,Monterrey,Movil,33.0,1,15,576.0,Calzado,1,5,16.0,0.213,1,2050.0
500589,Afiliados,245.0,10,Puebla,Movil,,1,20,461.0,Accesorios,2,0,,0.0,0,461.0
500029,Instagram,570.0,1,Merida,Movil,37.0,1,25,274.0,Ropa,2,2,27.0,0.117,1,712.0
500998,Referido,174.0,3,Monterrey,Tablet,31.0,1,0,646.0,Ropa,1,2,12.0,0.334,1,769.0
501296,Afiliados,194.0,11,Puebla,Escritorio,32.0,0,20,403.0,Calzado,2,1,13.0,0.349,0,403.0
501667,Organico,119.0,10,CDMX,Movil,,1,0,253.0,Accesorios,1,2,38.0,0.044,0,255.0
500104,Instagram,334.0,11,CDMX,Movil,32.0,1,20,526.0,Calzado,2,1,5.0,0.034,0,526.0
500879,Organico,132.0,9,CDMX,Movil,27.0,1,5,486.0,Ropa,1,2,29.0,0.141,1,711.0
501666,Instagram,353.0,4,Puebla,Movil,18.0,0,0,1133.0,Deportivo,1,3,21.0,0.102,0,1133.0
501751,Instagram,446.0,12,Puebla,Movil,32.0,0,30,370.0,Ropa,1,1,43.0,0.134,0,370.0
500143,Organico,158.0,5,CDMX,Tablet,31.0,0,0,203.0,Calzado,2,0,,0.0,1,393.0
500391,Instagram,573.0,9,CDMX,Movil,40.0,0,0,443.0,Ropa,2,3,17.0,0.086,0,486.0
501908,Afiliados,176.0,6,CDMX,Movil,,1,0,387.0,Ropa,2,0,,0.0,0,387.0
500887,Google Ads,604.0,3,Monterrey,Movil,25.0,0,15,558.0,Accesorios,4,2,58.0,0.317,1,905.0
501461,Instagram,502.0,11,Monterrey,Movil,36.0,1,0,320.0,Deportivo,1,2,19.0,0.014,0,458.0
500488,Google Ads,645.0,10,Guadalajara,Movil,29.0,0,20,338.0,Ropa,1,1,4.0,0.017,0,338.0
500901,Google Ads,381.0,4,Merida,Movil,29.0,1,20,-536.0,Calzado,4,1,36.0,0.111,1,553.0
501383,Referido,223.0,10,CDMX,Movil,35.0,0,30,984.0,Ropa,2,3,23.0,0.265,0,984.0
501225,Afiliados,234.0,12,CDMX,Escritorio,35.0,0,5,387.0,Ropa,3,1,26.0,0.36,0,387.0
501880,Afiliados,248.0,12,CDMX,Movil,,1,5,371.0,Calzado,1,1,35.0,0.077,0,371.0
501632,Google Ads,415.0,8,Puebla,Movil,35.0,1,25,344.0,Accesorios,3,1,33.0,0.451,0,344.0
500470,Google Ads,327.0,7,Monterrey,Movil,,1,25,291.0,Calzado,1,4,33.0,0.06,0,291.0
501121,Instagram,354.0,2,Monterrey,Escritorio,32.0,0,0,552.0,Deportivo,3,3,25.0,0.355,1,552.0
500922,Instagram,355.0,2,CDMX,Escritorio,26.0,0,30,294.0,Accesorios,1,5,48.0,0.125,0,294.0
500400,Google Ads,485.0,12,Puebla,Escritorio,40.0,0,25,420.0,Calzado,1,1,41.0,0.119,0,420.0
501425,Instagram,524.0,9,CDMX,Movil,43.0,0,25,434.0,Accesorios,1,0,,0.0,0,434.0
501909,Instagram,376.0,7,Puebla,Movil,25.0,0,0,431.0,Accesorios,2,0,,0.0,1,431.0
501105,Organico,101.0,1,Guadalajara,Movil,,0,5,505.0,Deportivo,1,3,10.0,0.098,1,1700.0
501647,Afiliados,184.0,8,Guadalajara,Movil,,1,15,320.0,Calzado,1,0,,0.0,0,320.0
501980,Referido,195.0,5,CDMX,Movil,38.0,1,25,679.0,Calzado,4,2,3.0,0.425,1,1319.0
501546,Organico,90.0,9,Monterrey,Tablet,18.0,0,0,428.0,Ropa,1,0,,0.0,0,726.0
501553,Google Ads,390.0,8,CDMX,Movil,41.0,1,25,446.0,Ropa,1,1,50.0,0.035,0,446.0
501565,Instagram,462.0,11,Monterrey,Movil,35.0,0,30,160.0,Ropa,1,2,9.0,0.074,1,240.0
500180,Organico,105.0,12,CDMX,Movil,41.0,1,0,424.0,Ropa,3,3,26.0,0.23,0,672.0
500658,Organico,166.0,6,CDMX,Tablet,40.0,1,5,361.0,Ropa,2,3,21.0,0.168,1,515.0
500365,Organico,132.0,11,Puebla,Movil,31.0,0,25,471.0,Ropa,2,2,16.0,0.192,0,480.0
501766,Organico,134.0,6,CDMX,Movil,18.0,1,15,332.0,Ropa,2,4,44.0,0.204,0,417.0
501661,Organico,167.0,11,Merida,Movil,40.0,1,0,736.0,Calzado,1,0,,0.0,0,736.0
500550,Instagram,366.0,1,Puebla,Escritorio,45.0,0,30,379.0,Ropa,3,1,45.0,0.238,0,379.0
500198,Referido,216.0,9,Guadalajara,Escritorio,35.0,1,0,382.0,Ropa,2,0,,0.0,1,735.0
501597,Afiliados,316.0,5,Guadalajara,Tablet,21.0,1,0,268.0,Ropa,2,0,,0.0,0,268.0
500432,Referido,175.0,2,Merida,Escritorio,51.0,1,10,253.0,Ropa,1,0,,0.0,1,259.0
501428,Instagram,534.0,1,CDMX,Movil,36.0,1,0,387.0,Deportivo,1,1,28.0,0.087,0,746.0
501486,Instagram,,9,Merida,Escritorio,44.0,0,5,480.0,Ropa,4,1,67.0,0.191,0,480.0
501569,Instagram,472.0,11,CDMX,Escritorio,18.0,0,20,621.0,Deportivo,2,1,34.0,0.109,1,621.0
501221,Afiliados,207.0,9,Puebla,Movil,32.0,0,20,324.0,Accesorios,1,0,,0.0,0,324.0
500811,Afiliados,207.0,5,Monterrey,Escritorio,38.0,1,5,591.0,Accesorios,1,1,48.0,0.331,0,591.0
